"state","district","year","party","office","score","democrat","lagdemocrat","demvoteshare"
34,10,1974,100,1,57.9599990844727,1,1,0.727810204029083
34,10,1974,100,1,53.689998626709,1,1,0.727810204029083
34,10,1976,100,1,53.4099998474121,1,1,0.720720946788788
34,10,1976,100,1,57.4700012207031,1,1,0.720720946788788
34,10,1978,100,1,44,1,1,0.652998328208923
34,10,1978,100,1,76.8499984741211,1,1,0.652998328208923
34,10,1980,200,1,9.5,0,1,0.448483616113663
34,10,1980,200,1,2.20000004768372,0,1,0.448483616113663
34,11,1948,100,1,77.4100036621094,1,0,0.657481014728546
34,11,1948,100,1,77.2200012207031,1,0,0.657481014728546
34,11,1954,100,1,30.3500003814697,1,1,0.553003251552582
34,11,1954,100,1,42.9599990844727,1,1,0.553003251552582
34,11,1956,100,1,58.6500015258789,1,1,0.508076727390289
34,11,1956,100,1,36.4000015258789,1,1,0.508076727390289
34,11,1958,100,1,55.7900009155273,1,1,0.569449543952942
34,11,1958,100,1,40.3199996948242,1,1,0.569449543952942
34,11,1960,100,1,52.9000015258789,1,1,0.501208424568176
34,12,1948,100,1,77.2200012207031,1,0,0.552036941051483
34,12,1948,100,1,71.4199981689453,1,0,0.552036941051483
34,12,1950,200,1,16.9200000762939,0,1,0.490737289190292
34,12,1950,200,1,17.1599998474121,0,1,0.490737289190292
34,13,1948,100,1,77.2200012207031,1,1,0.705678701400757
34,13,1948,100,1,77.4100036621094,1,1,0.705678701400757
34,13,1950,100,1,77,1,1,0.682521641254425
34,13,1950,100,1,73.8300018310547,1,1,0.682521641254425
35,1,1948,200,1,-2.22000002861023,0,0,0.427550792694092
35,1,1948,200,1,-3.27999997138977,0,0,0.427550792694092
35,1,1950,200,1,-2.78999996185303,0,0,0.454554319381714
35,1,1950,200,1,3.73000001907349,0,0,0.454554319381714
35,1,1964,100,1,52.9199981689453,1,0,0.513274788856506
35,1,1964,100,1,47.2900009155273,1,0,0.513274788856506
35,1,1966,200,1,16.1200008392334,0,1,0.488346427679062
35,1,1966,200,1,5.78000020980835,0,1,0.488346427679062
35,1,1968,200,1,8.32999992370605,0,0,0.445127248764038
35,1,1968,200,1,6.30000019073486,0,0,0.445127248764038
35,1,1970,200,1,14.2799997329712,0,0,0.314117074012756
35,1,1970,200,1,14.0200004577637,0,0,0.314117074012756
35,1,1974,200,1,28.6399993896484,0,0,0.466805219650269
35,1,1974,200,1,16.4799995422363,0,0,0.466805219650269
35,1,1976,200,1,15.5299997329712,0,0,0.268165051937103
35,1,1976,200,1,18.5400009155273,0,0,0.268165051937103
35,1,1978,200,1,25.8299999237061,0,0,0.418678522109985
35,1,1978,200,1,33,0,0,0.418678522109985
35,1,1980,200,1,25.7099990844727,0,0,0.213425680994987
35,1,1980,200,1,23.0100002288818,0,0,0.213425680994987
35,1,1984,200,1,14.3699998855591,0,0,0.258966892957687
35,1,1984,200,1,13.2299995422363,0,0,0.258966892957687
35,1,1986,200,1,19.7600002288818,0,0,0.355393350124359
35,1,1986,200,1,12.3199996948242,0,0,0.355393350124359
35,1,1988,200,1,13.9700002670288,0,0,0.330438017845154
35,1,1988,200,1,13.75,0,0,0.330438017845154
35,1,1990,200,1,13.1300001144409,0,0,0.352510213851929
35,1,1990,200,1,11.1199998855591,0,0,0.352510213851929
35,2,1948,100,1,77.2200012207031,1,0,0.51427286863327
35,2,1948,100,1,71.4199981689453,1,0,0.51427286863327
35,2,1950,200,1,-2.04999995231628,0,1,0.365314781665802
35,2,1950,200,1,-2.78999996185303,0,1,0.365314781665802
35,2,1954,200,1,2.04999995231628,0,0,0.470524728298187
35,2,1956,200,1,11.5500001907349,0,0,0.457081198692322
35,2,1956,200,1,6.55999994277954,0,0,0.457081198692322
35,2,1958,200,1,11.8599996566772,0,0,0.352548271417618
35,2,1958,200,1,12.6000003814697,0,0,0.352548271417618
35,2,1960,200,1,16.8400001525879,0,0,0.333747506141663
35,2,1964,200,1,8.61999988555908,0,0,0.468577355146408
35,2,1964,200,1,19.4599990844727,0,0,0.468577355146408
35,2,1966,200,1,10.5500001907349,0,0,0.357532262802124
35,2,1966,200,1,20.7099990844727,0,0,0.357532262802124
35,2,1968,200,1,12.3999996185303,0,0,0.448316007852554
35,2,1968,200,1,6.30000019073486,0,0,0.448316007852554
35,2,1970,200,1,8.44999980926514,0,0,0.480807214975357
35,2,1970,200,1,14.0200004577637,0,0,0.480807214975357
35,2,1974,200,1,6.1100001335144,0,0,0.448476940393448
35,2,1974,200,1,4.51999998092651,0,0,0.448476940393448
35,2,1976,100,1,91.3000030517578,1,0,0.546093463897705
35,2,1976,100,1,76.9400024414062,1,0,0.546093463897705
35,2,1978,100,1,88,1,1,0.523147761821747
35,2,1978,100,1,84.2799987792969,1,1,0.523147761821747
35,2,1980,200,1,9.5,0,1,0.451945513486862
35,2,1980,200,1,17.8099994659424,0,1,0.451945513486862
35,2,1984,200,1,4.48999977111816,0,0,0.350475788116455
35,2,1984,200,1,2.74000000953674,0,0,0.350475788116455
35,2,1986,200,1,0.379999995231628,0,0,0.414096653461456
35,2,1986,200,1,7.23000001907349,0,0,0.414096653461456
35,2,1988,100,1,69.9199981689453,1,0,0.506733179092407
35,2,1988,100,1,66.1699981689453,1,0,0.506733179092407
35,2,1990,100,1,51.5900001525879,1,1,0.580566346645355
35,2,1990,100,1,80.1800003051758,1,1,0.580566346645355
35,3,1948,200,1,2.92000007629395,0,0,0.351996660232544
35,3,1948,200,1,2.35999989509583,0,0,0.351996660232544
35,3,1950,200,1,-2.78999996185303,0,0,0.330563813447952
35,3,1954,200,1,-8.17000007629395,0,0,0.34756526350975
35,3,1954,200,1,0.709999978542328,0,0,0.34756526350975
35,3,1956,200,1,-25.7199993133545,0,0,0.499016344547272
35,3,1956,200,1,6.55999994277954,0,0,0.499016344547272
35,3,1958,100,1,21.8400001525879,1,0,0.55088347196579
35,3,1958,100,1,20.4899997711182,1,0,0.55088347196579
35,3,1960,200,1,2.42000007629395,0,1,0.487435758113861
35,3,1964,200,1,9.65999984741211,0,0,0.471803903579712
35,3,1964,200,1,8.61999988555908,0,0,0.471803903579712
35,3,1966,200,1,5.78000020980835,0,0,0.27025493979454
35,3,1966,200,1,10.5500001907349,0,0,0.27025493979454
35,3,1968,200,1,6.30000019073486,0,0,0.321680933237076
35,3,1968,200,1,8.32999992370605,0,0,0.321680933237076
35,3,1970,200,1,8.06999969482422,0,0,0.404680967330933
35,3,1970,200,1,8.44999980926514,0,0,0.404680967330933
35,3,1974,200,1,6.1100001335144,0,0,0.497714698314667
35,3,1974,200,1,9.15999984741211,0,0,0.497714698314667
35,3,1976,200,1,15.5299997329712,0,0,0.252870142459869
35,3,1976,200,1,12.0500001907349,0,0,0.252870142459869
35,3,1978,200,1,11,0,0,0.199872300028801
35,3,1978,200,1,9.89000034332275,0,0,0.199872300028801
35,3,1980,200,1,24.6900005340576,0,0,0.160506576299667
35,3,1980,200,1,12.6000003814697,0,0,0.160506576299667
35,3,1984,200,1,9.43000030517578,0,0,0.167115032672882
35,3,1984,200,1,7.98000001907349,0,0,0.167115032672882
35,3,1986,200,1,-3.49000000953674,0,0,0.301691919565201
35,3,1986,200,1,17.4200000762939,0,0,0.301691919565201
35,3,1988,200,1,-3.3199999332428,0,0,0.209680482745171
35,3,1988,200,1,4.21999979019165,0,0,0.209680482745171
35,3,1990,200,1,1,0,0,0.488661646842957
35,3,1990,200,1,2.8199999332428,0,0,0.488661646842957
35,4,1948,200,1,-3.27999997138977,0,0,0.363972455263138
35,4,1948,200,1,-2.22000002861023,0,0,0.363972455263138
35,4,1950,200,1,-2.78999996185303,0,0,0.341691851615906
35,4,1950,200,1,-2.04999995231628,0,0,0.341691851615906
35,4,1954,200,1,22.5,0,0,0.296178936958313
35,4,1954,200,1,0.709999978542328,0,0,0.296178936958313
35,4,1956,200,1,6.55999994277954,0,0,0.342543870210648
35,4,1956,200,1,-13.3000001907349,0,0,0.342543870210648
35,4,1958,100,1,29.1200008392334,1,0,0.522579729557037
35,4,1958,100,1,21.8400001525879,1,0,0.522579729557037
35,4,1960,200,1,2.42000007629395,0,1,0.488805681467056
36,1,1966,200,1,16.1200008392334,0,0,0.337936908006668
36,1,1966,200,1,20.7099990844727,0,0,0.337936908006668
36,1,1968,200,1,24.6000003814697,0,0,0.320598363876343
36,1,1968,200,1,32.2000007629395,0,0,0.320598363876343
36,1,1970,NA,NA,14.2799997329712,0,0,0.343067288398743
36,1,1970,NA,NA,29.8700008392334,0,0,0.343067288398743
36,2,1964,100,1,69.5100021362305,1,0,0.52539587020874
36,2,1964,100,1,48.0200004577637,1,0,0.52539587020874
36,2,1966,200,1,12.8000001907349,0,1,0.480530500411987
36,2,1966,200,1,10.5500001907349,0,1,0.480530500411987
36,2,1968,200,1,13.0200004577637,0,0,0.494092226028442
36,2,1968,200,1,16.4599990844727,0,0,0.494092226028442
36,2,1970,100,1,38.560001373291,1,0,0.502632021903992
36,2,1970,100,1,83.3899993896484,1,0,0.502632021903992
36,99,1974,200,1,16.4799995422363,0,0,0.442915350198746
36,99,1974,200,1,34.2099990844727,0,0,0.442915350198746
36,99,1976,200,1,26.3600006103516,0,0,0.365474730730057
36,99,1976,200,1,5.55999994277954,0,0,0.365474730730057
36,99,1978,200,1,4.57999992370605,0,0,0.315236240625381
36,99,1978,200,1,16,0,0,0.315236240625381
36,99,1980,100,1,85.4700012207031,1,0,0.571665585041046
36,99,1980,100,1,69.8499984741211,1,0,0.571665585041046
36,99,1984,100,1,65.6600036621094,1,1,0.786994397640228
36,99,1984,100,1,68.7200012207031,1,1,0.786994397640228
36,99,1986,100,1,85.6600036621094,1,1,0.763496160507202
36,99,1986,100,1,68.3899993896484,1,1,0.763496160507202
36,99,1988,100,1,69.9199981689453,1,1,0.715627908706665
36,99,1988,100,1,80.4599990844727,1,1,0.715627908706665
36,99,1990,100,1,76.879997253418,1,1,0.651912808418274
36,99,1990,100,1,64.6999969482422,1,1,0.651912808418274
37,1,1948,200,1,-3.27999997138977,0,0,0.464584708213806
37,1,1950,200,1,-2.04999995231628,0,0,0.392260760068893
37,1,1950,200,1,3.28999996185303,0,0,0.392260760068893
37,1,1954,200,1,0.709999978542328,0,0,0.42003533244133
37,1,1954,200,1,12.2799997329712,0,0,0.42003533244133
37,1,1956,100,1,80.7300033569336,1,0,0.524018347263336
37,1,1956,100,1,48.8300018310547,1,0,0.524018347263336
37,1,1958,100,1,73.0400009155273,1,1,0.534433424472809
37,1,1958,100,1,78.129997253418,1,1,0.534433424472809
37,1,1960,200,1,9.63000011444092,0,1,0.451524883508682
37,1,1964,200,1,8.61999988555908,0,0,0.424523174762726
37,1,1964,200,1,14.5600004196167,0,0,0.424523174762726
37,1,1966,200,1,20.7099990844727,0,0,0.333002299070358
37,1,1966,200,1,22.6200008392334,0,0,0.333002299070358
37,1,1968,200,1,12.3999996185303,0,0,0.420072138309479
37,1,1968,200,1,6.30000019073486,0,0,0.420072138309479
37,1,1970,100,2,45.3600006103516,1,0,0.559804975986481
37,1,1970,100,2,70.5,1,0,0.559804975986481
37,1,1974,200,1,37.2200012207031,0,1,0.447293519973755
37,1,1974,200,1,58.3300018310547,0,1,0.447293519973755
37,1,1976,200,1,31.5200004577637,0,0,0.195427477359772
37,1,1976,200,1,42.5900001525879,0,0,0.195427477359772
37,1,1978,100,1,78.9700012207031,1,0,0.500537812709808
37,1,1978,100,1,72,1,0,0.500537812709808
37,1,1980,100,1,75.0500030517578,1,1,0.657887637615204
37,1,1980,100,1,80.4000015258789,1,1,0.657887637615204
37,1,1984,100,1,70.9000015258789,1,1,0.573650777339935
37,1,1984,100,1,78.6100006103516,1,1,0.573650777339935
37,1,1990,100,1,64.6999969482422,1,1,0.67553573846817
37,1,1990,100,1,66.7600021362305,1,1,0.67553573846817
37,2,1948,200,1,8.90999984741211,0,0,0.340891540050507
37,2,1948,200,1,-3.27999997138977,0,0,0.340891540050507
37,2,1950,200,1,-2.04999995231628,0,0,0.397014141082764
37,2,1950,200,1,3.28999996185303,0,0,0.397014141082764
37,2,1954,200,1,2.04999995231628,0,0,0.36060830950737
37,2,1954,200,1,-27.9200000762939,0,0,0.36060830950737
37,2,1956,200,1,-13.3000001907349,0,0,0.441391915082932
37,2,1956,200,1,-0.5,0,0,0.441391915082932
37,2,1958,200,1,-5.40000009536743,0,0,0.444101810455322
37,2,1958,200,1,3.35999989509583,0,0,0.444101810455322
37,2,1960,200,1,2.42000007629395,0,0,0.402521908283234
37,2,1964,200,1,9.65999984741211,0,0,0.440386652946472
37,2,1964,200,1,8.61999988555908,0,0,0.440386652946472
37,2,1966,200,1,10.5500001907349,0,0,0.394893407821655
37,2,1966,200,1,5.78000020980835,0,0,0.394893407821655
37,2,1968,200,1,6.30000019073486,0,0,0.406537264585495
37,2,1968,200,1,8.32999992370605,0,0,0.406537264585495
37,2,1970,100,1,99.2399978637695,1,0,0.522580504417419
37,2,1970,100,1,69.6399993896484,1,0,0.522580504417419
37,2,1974,200,1,19.3600006103516,0,0,0.321850776672363
37,2,1974,200,1,6.1100001335144,0,0,0.321850776672363
37,2,1976,200,1,25.0300006866455,0,0,0.301383882761002
37,2,1976,200,1,15.5299997329712,0,0,0.301383882761002
37,2,1978,200,1,13,0,0,0.439570546150208
37,2,1978,200,1,4.57999992370605,0,0,0.439570546150208
37,2,1980,200,1,2.20000004768372,0,0,0.416215121746063
37,2,1980,200,1,9.5,0,0,0.416215121746063
40,1,1950,100,1,23.2299995422363,1,1,0.881556034088135
40,1,1954,100,1,2.04999995231628,1,1,1
40,1,1954,100,1,-27.9200000762939,1,1,1
40,1,1956,100,1,-13.3000001907349,1,1,0.508301675319672
40,1,1956,100,1,-0.5,1,1,0.508301675319672
40,1,1958,100,1,3.23000001907349,1,1,1
40,1,1958,100,1,3.35999989509583,1,1,1
40,1,1960,100,1,16.8400001525879,1,1,0.824700534343719
40,1,1964,100,1,14.5600004196167,1,1,0.787087798118591
40,1,1964,100,1,17.6700000762939,1,1,0.787087798118591
40,1,1966,100,1,5.78000020980835,1,1,1
40,1,1966,100,1,29.1200008392334,1,1,1
40,1,1968,100,1,6.30000019073486,1,1,0.854011237621307
40,1,1968,100,1,8.32999992370605,1,1,0.854011237621307
40,1,1970,100,1,11.039999961853,1,1,1
40,1,1970,100,1,8.44999980926514,1,1,1
40,1,1974,100,1,9.15999984741211,1,1,1
40,1,1974,100,1,11.3000001907349,1,1,1
40,1,1976,200,1,10.1199998855591,0,1,0.494258463382721
40,1,1976,200,1,25.0300006866455,0,1,0.494258463382721
40,1,1978,200,1,6,0,0,0.279449790716171
40,1,1978,200,1,9.89000034332275,0,0,0.279449790716171
40,1,1980,200,1,12.6000003814697,0,0,0.0951758474111557
40,1,1980,200,1,4.44000005722046,0,0,0.0951758474111557
40,1,1984,200,1,7.98000001907349,0,0,0.402591288089752
40,1,1984,200,1,-0.449999988079071,0,0,0.402591288089752
40,1,1986,200,1,8.13000011444092,0,0,0.439792603254318
40,1,1986,200,1,12.3199996948242,0,0,0.439792603254318
40,1,1988,200,1,2.77999997138977,0,0,0.267387390136719
40,1,1988,200,1,-0.540000021457672,0,0,0.267387390136719
40,1,1990,200,1,11.1199998855591,0,0,0.490063309669495
40,1,1990,200,1,2.8199999332428,0,0,0.490063309669495
40,2,1948,100,1,26.0400009155273,1,1,0.639853179454803
40,2,1948,100,1,39.3899993896484,1,1,0.639853179454803
40,2,1950,100,1,37.1100006103516,1,1,1
40,2,1950,100,1,35.8899993896484,1,1,1
40,2,1954,100,1,44.6599998474121,1,1,0.744484901428223
40,2,1954,100,1,32.7299995422363,1,1,0.744484901428223
40,2,1956,100,1,23.9799995422363,1,1,0.764277935028076
40,2,1956,100,1,6.55999994277954,1,1,0.764277935028076
40,2,1958,100,1,14.210000038147,1,1,1
40,2,1958,100,1,31.0799999237061,1,1,1
40,2,1960,100,1,16.8400001525879,1,1,0.759449243545532
40,2,1964,100,1,17.6700000762939,1,1,0.760746240615845
40,2,1964,100,1,19.4599990844727,1,1,0.760746240615845
40,2,1966,100,1,5.78000020980835,1,1,1
40,2,1966,100,1,29.1200008392334,1,1,1
40,2,1968,200,1,16.4599990844727,0,1,0.45787125825882
40,2,1968,200,1,13.0200004577637,0,1,0.45787125825882
40,2,1970,200,1,14.2799997329712,0,0,0.382889121770859
40,2,1970,200,1,19.9599990844727,0,0,0.382889121770859
40,2,1974,200,1,9.15999984741211,0,0,0.400075346231461
40,2,1974,200,1,11.3000001907349,0,0,0.400075346231461
40,2,1976,200,1,18.5400009155273,0,0,0.343117207288742
40,2,1976,200,1,4.71000003814697,0,0,0.343117207288742
40,2,1978,200,1,16.2700004577637,0,0,0
40,2,1978,200,1,0,0,0,0
40,2,1980,200,1,12.6000003814697,0,0,0
40,2,1980,200,1,4.44000005722046,0,0,0
40,2,1984,200,1,9.43000030517578,0,0,0
40,2,1984,200,1,13.2299995422363,0,0,0
40,2,1990,100,1,28.6000003814697,1,1,1
40,2,1990,100,1,26.2900009155273,1,1,1
40,3,1948,100,1,27.3099994659424,1,1,0.750425517559052
40,3,1948,100,1,26.0400009155273,1,1,0.750425517559052
40,3,1950,100,1,29.2900009155273,1,1,1
40,3,1950,100,1,43.1800003051758,1,1,1
40,3,1954,100,1,32.7299995422363,1,1,0.580139458179474
40,3,1954,100,1,0.709999978542328,1,1,0.580139458179474
40,3,1956,100,1,-0.870000004768372,1,1,0.590716898441315
40,3,1956,100,1,6.55999994277954,1,1,0.590716898441315
40,3,1958,100,1,3.35999989509583,1,1,0.761384963989258
40,3,1958,100,1,3.23000001907349,1,1,0.761384963989258
40,3,1960,100,1,9.63000011444092,1,1,1
40,3,1964,100,1,9.65999984741211,1,1,0.503754019737244
40,3,1964,100,1,8.61999988555908,1,1,0.503754019737244
40,3,1966,100,1,5.78000020980835,1,1,1
40,3,1966,100,1,10.5500001907349,1,1,1
40,3,1968,100,1,6.30000019073486,1,1,0.602548003196716
40,3,1968,100,1,4.26000022888184,1,1,0.602548003196716
40,3,1970,100,1,8.44999980926514,1,1,0.674684703350067
40,3,1970,100,1,11.039999961853,1,1,0.674684703350067
40,3,1974,100,1,4.51999998092651,1,1,1
40,3,1974,100,1,6.1100001335144,1,1,1
40,3,1976,100,1,4.71000003814697,1,1,1
40,3,1976,100,1,12.0500001907349,1,1,1
40,3,1978,100,1,4.57999992370605,1,1,1
40,3,1978,100,1,5,1,1,1
40,3,1980,200,1,2.20000004768372,0,1,0.387094736099243
40,3,1980,200,1,-0.629999995231628,0,1,0.387094736099243
40,3,1984,200,1,4.48999977111816,0,0,0
40,3,1984,200,1,2.74000000953674,0,0,0
40,3,1986,200,1,2.13000011444092,0,0,0.306653887033463
40,3,1986,200,1,0.379999995231628,0,0,0.306653887033463
40,3,1988,200,1,-0.540000021457672,0,0,0
40,3,1988,200,1,13.9700002670288,0,0,0
40,3,1990,200,1,7.96999979019165,0,0,0.319753378629684
40,3,1990,200,1,1,0,0,0.319753378629684
40,4,1948,100,1,14.8999996185303,1,1,1
40,4,1950,100,1,23.2299995422363,1,1,1
40,4,1950,100,1,3.73000001907349,1,1,1
40,4,1954,100,1,12.2799997329712,1,1,1
40,4,1954,100,1,-27.9200000762939,1,1,1
40,4,1956,100,1,-13.3000001907349,1,1,1
40,4,1956,100,1,-0.5,1,1,1
40,4,1958,100,1,-5.88000011444092,1,1,1
40,4,1958,100,1,-5.40000009536743,1,1,1
40,4,1960,100,1,2.42000007629395,1,1,1
40,4,1964,100,1,9.65999984741211,1,1,0.694579482078552
40,4,1964,100,1,8.61999988555908,1,1,0.694579482078552
40,4,1966,100,1,5.78000020980835,1,1,1
40,4,1966,100,1,4.05000019073486,1,1,1
40,4,1968,100,1,0.200000002980232,1,1,0.715168356895447
40,4,1968,100,1,13.0200004577637,1,1,0.715168356895447
40,4,1970,100,1,8.44999980926514,1,1,0.685017764568329
40,4,1970,100,1,6.09000015258789,1,1,0.685017764568329
40,4,1974,200,1,6.1100001335144,0,0,0.431715190410614
40,4,1974,200,1,4.51999998092651,0,0,0.431715190410614
40,4,1976,200,1,12.0500001907349,0,0,0.469699680805206
40,4,1976,200,1,10.1199998855591,0,0,0.469699680805206
40,4,1978,200,1,5,0,0,0
40,4,1978,200,1,4.57999992370605,0,0,0
40,4,1980,200,1,12.6000003814697,0,0,0.393017113208771
40,4,1980,200,1,-0.629999995231628,0,0,0.393017113208771
40,4,1984,100,1,39.439998626709,1,1,1
40,4,1984,100,1,44.0200004577637,1,1,1
40,4,1986,100,1,46.9000015258789,1,1,1
40,4,1986,100,1,48,1,1,1
40,4,1988,100,1,51.8699989318848,1,1,1
40,4,1988,100,1,36.3499984741211,1,1,1
40,4,1990,100,1,31.3500003814697,1,1,1
40,4,1990,100,1,49.2299995422363,1,1,1
40,5,1948,100,1,-2.22000002861023,1,1,1
40,5,1948,100,1,20.8700008392334,1,1,1
40,5,1950,100,1,3.28999996185303,1,1,1
40,5,1950,100,1,10.3299999237061,1,1,1
40,5,1956,100,1,-13.3000001907349,1,1,0.673696517944336
40,5,1956,100,1,-0.5,1,1,0.673696517944336
40,5,1958,100,1,-5.40000009536743,1,1,1
40,5,1958,100,1,-5.88000011444092,1,1,1
40,5,1960,100,1,2.42000007629395,1,1,1
40,5,1964,100,1,9.65999984741211,1,1,0.634693443775177
40,5,1964,100,1,8.61999988555908,1,1,0.634693443775177
40,5,1966,100,1,5.78000020980835,1,1,0.561801254749298
40,5,1966,100,1,4.05000019073486,1,1,0.561801254749298
40,5,1968,100,1,13.0200004577637,1,1,0.671304702758789
40,5,1968,100,1,0.200000002980232,1,1,0.671304702758789
40,5,1970,100,1,6.09000015258789,1,1,0.730343282222748
40,5,1970,100,1,8.44999980926514,1,1,0.730343282222748
40,5,1974,100,1,11.3000001907349,1,1,1
40,5,1974,100,1,4.51999998092651,1,1,1
40,5,1976,100,1,-0.930000007152557,1,1,1
40,5,1976,100,1,4.71000003814697,1,1,1
40,5,1978,100,1,9.89000034332275,1,1,1
40,5,1978,100,1,5,1,1,1
40,5,1980,100,1,2.20000004768372,1,1,1
40,5,1980,100,1,4.44000005722046,1,1,1
40,5,1984,100,1,7.98000001907349,1,1,1
40,5,1984,100,1,4.48999977111816,1,1,1
40,5,1986,100,1,19.7600002288818,1,1,1
40,5,1988,100,1,32.810001373291,1,1,0.553650140762329
40,5,1990,100,2,59.5499992370605,1,1,1
40,5,1990,100,2,36.4099998474121,1,1,1
40,6,1948,100,1,26.0400009155273,1,1,0.651123404502869
40,6,1950,100,1,23.2299995422363,1,1,1
40,6,1950,100,1,35.8899993896484,1,1,1
40,6,1954,200,1,0.709999978542328,0,0,0.375166416168213
40,6,1954,200,1,2.04999995231628,0,0,0.375166416168213
40,6,1956,200,1,-0.5,0,0,0.377092391252518
40,6,1956,200,1,-0.870000004768372,0,0,0.377092391252518
40,6,1958,200,1,-5.40000009536743,0,0,0.430258333683014
40,6,1958,200,1,-5.88000011444092,0,0,0.430258333683014
40,6,1960,200,1,2.42000007629395,0,0,0
40,6,1964,200,1,9.65999984741211,0,0,0.437565475702286
40,6,1964,200,1,8.61999988555908,0,0,0.437565475702286
40,6,1966,200,1,5.78000020980835,0,0,0.191556498408318
40,6,1966,200,1,4.05000019073486,0,0,0.191556498408318
40,6,1968,200,1,6.30000019073486,0,0,0.0731092467904091
40,6,1968,200,1,8.32999992370605,0,0,0.0731092467904091
40,6,1970,200,1,8.44999980926514,0,0,0.254106312990189
40,6,1970,200,1,14.0200004577637,0,0,0.254106312990189
40,6,1974,200,1,4.51999998092651,0,0,0.373863726854324
40,6,1974,200,1,16.4799995422363,0,0,0.373863726854324
40,6,1976,200,1,10.1199998855591,0,0,0
40,6,1976,200,1,12.0500001907349,0,0,0
40,6,1978,200,1,15.210000038147,0,0,0
40,6,1978,200,1,17,0,0,0
40,6,1980,200,1,12.6000003814697,0,0,0
40,6,1980,200,1,4.44000005722046,0,0,0
40,6,1984,100,1,53.9000015258789,1,1,0.535265684127808
40,6,1984,100,1,49.9300003051758,1,1,0.535265684127808
40,6,1986,100,1,58.5299987792969,1,1,0.69867992401123
40,6,1986,100,1,63.2900009155273,1,1,0.69867992401123
40,6,1988,100,1,47.5400009155273,1,1,0.638782739639282
40,6,1988,100,1,61.4000015258789,1,1,0.638782739639282
40,6,1990,100,1,46.5299987792969,1,1,1
40,6,1990,100,1,38.9199981689453,1,1,1
40,7,1948,100,1,2.92000007629395,1,1,0.604347705841064
40,7,1948,100,1,33.75,1,1,0.604347705841064
40,7,1950,100,1,23.2299995422363,1,1,0.694059491157532
40,7,1950,100,1,3.73000001907349,1,1,0.694059491157532
40,7,1954,100,1,22.5,1,1,0.741732358932495
40,7,1954,100,1,-13.6099996566772,1,1,0.741732358932495
40,7,1956,100,1,-0.870000004768372,1,1,0.69038063287735
40,7,1956,100,1,-0.5,1,1,0.69038063287735
40,7,1958,100,1,-5.88000011444092,1,1,1
40,7,1958,100,1,-5.40000009536743,1,1,1
40,7,1960,100,1,2.42000007629395,1,1,1
40,7,1964,100,1,8.61999988555908,1,1,0.696056604385376
40,7,1964,100,1,9.65999984741211,1,1,0.696056604385376
40,7,1966,100,1,5.78000020980835,1,1,0.592524468898773
40,7,1966,100,1,4.05000019073486,1,1,0.592524468898773
40,7,1968,100,1,0.200000002980232,1,1,0.557587921619415
40,7,1968,100,1,6.30000019073486,1,1,0.557587921619415
40,7,1970,200,1,8.44999980926514,0,1,0.382412910461426
40,7,1970,200,1,8.06999969482422,0,1,0.382412910461426
40,7,1974,200,1,6.1100001335144,0,0,0.472511142492294
40,7,1974,200,1,4.51999998092651,0,0,0.472511142492294
40,7,1976,200,1,4.71000003814697,0,0,0
40,7,1976,200,1,12.0500001907349,0,0,0
40,7,1978,200,1,4.57999992370605,0,0,0.357123851776123
40,7,1978,200,1,5,0,0,0.357123851776123
40,7,1980,200,1,4.44000005722046,0,0,0
40,7,1980,200,1,7.40000009536743,0,0,0
40,7,1984,200,1,-0.449999988079071,0,0,0.415692925453186
40,7,1984,200,1,-2.5,0,0,0.415692925453186
40,7,1986,200,1,2.13000011444092,0,0,0
40,7,1986,200,1,0.379999995231628,0,0,0
40,8,1948,100,1,-2.22000002861023,1,1,0.569028377532959
40,8,1948,100,1,2.35999989509583,1,1,0.569028377532959
40,8,1950,100,1,17.1599998474121,1,1,0.585224688053131
40,8,1950,100,1,22.7000007629395,1,1,0.585224688053131
40,8,1954,100,1,2.04999995231628,1,1,1
40,8,1954,100,1,-27.9200000762939,1,1,1
40,8,1956,100,1,-0.5,1,1,0.672595322132111
40,8,1956,100,1,-13.3000001907349,1,1,0.672595322132111
40,8,1958,100,1,-5.88000011444092,1,1,1
40,8,1958,100,1,-5.40000009536743,1,1,1
40,8,1960,100,1,2.42000007629395,1,1,0.761468529701233
40,8,1964,100,1,8.61999988555908,1,1,1
40,8,1964,100,1,9.65999984741211,1,1,1
40,8,1966,200,1,5.78000020980835,0,1,0.427556902170181
40,8,1966,200,1,4.05000019073486,0,1,0.427556902170181
40,8,1968,200,1,13.0200004577637,0,0,0.350583702325821
40,8,1968,200,1,4.26000022888184,0,0,0.350583702325821
40,8,1970,200,1,8.44999980926514,0,0,0.362526714801788
40,8,1970,200,1,6.09000015258789,0,0,0.362526714801788
40,8,1974,100,1,89.0699996948242,1,0,0.576446413993835
40,8,1974,100,1,87.0899963378906,1,0,0.576446413993835
40,8,1976,100,1,80.4700012207031,1,1,0.547758162021637
40,8,1976,100,1,89.9100036621094,1,1,0.547758162021637
40,8,1978,100,1,88,1,1,0.51723438501358
40,8,1978,100,1,84.2799987792969,1,1,0.51723438501358
40,8,1980,200,1,7.40000009536743,0,1,0.497123390436172
40,8,1980,200,1,15.5799999237061,0,1,0.497123390436172
40,8,1984,200,1,4.48999977111816,0,0,0.437540769577026
